scenario,setting,value,label,cutoffdate,runkey,application,jobid
IR1 ABS +50bps,UR2C Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,UR2C Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,UR2P Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,UR2P Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,UR1P Mortality (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,UR1LT NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,UR1LL NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,MR3 Currency (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,Inflation (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,IAS19 curve (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,UFR (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,MR1 - Bucket end year,120.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,MR1 - Bucket start year,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,MR1 Steepening (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,MR1 Interest rate (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,IR5 EU (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,IR3 Amvest (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,IR2 Type II Symmetric Adjuster (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,IR2 Non Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,IR2 Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,EIOPA VA (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,IR1 Sovereign Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,IR1 Mortgage Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,IR1 Corporate Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 ABS +50bps,IR1 ABS Spread (bps),50.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,Model-Parameters,"",2023Q1,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,MortalityShockType,"",SF Shock,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,UR1 scaling,"",Not applicable,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,RiskMargin Lamda Floor (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,RiskMargin Lambda,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,RiskMargin CoC (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,Curve Convergence (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,SII_Curve_EIOPA_SIIReview,"",EIOPA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,HICP_curve,"",HICP_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,SII_onlyVA_forward_curve,"",SII_T_onlyVA_forward_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,SII_onlyVA_spot_curve,"",SII_T_onlyVA_spot_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,SII_noVA_curve,"",SII_T_noVA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,SII_curve,"",SII_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,Mortgage_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,Asset_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,LACDT (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,UR5 Expense (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,UR4 Claims (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,UR3 lapse individual life (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,UR3C Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,UR3P Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,UR2C Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,UR2C Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,UR2P Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,UR2P Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,UR1P Mortality (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,UR1LT NL (%),-10.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,UR1LL NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,MR3 Currency (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,Inflation (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,IAS19 curve (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,UFR (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,MR1 - Bucket end year,120.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,MR1 - Bucket start year,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,MR1 Steepening (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,MR1 Interest rate (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,IR5 EU (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,IR3 Amvest (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,IR2 Type II Symmetric Adjuster (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,IR2 Non Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,IR2 Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,EIOPA VA (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,IR1 Sovereign Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,IR1 Mortgage Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,IR1 Corporate Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -10%,IR1 ABS Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,Model-Parameters,"",2023Q1,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,MortalityShockType,"",SF Shock,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,UR1 scaling,"",Not applicable,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,RiskMargin Lamda Floor (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,RiskMargin Lambda,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,RiskMargin CoC (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,Curve Convergence (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,SII_Curve_EIOPA_SIIReview,"",EIOPA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,HICP_curve,"",HICP_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,SII_onlyVA_forward_curve,"",SII_T_onlyVA_forward_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,SII_onlyVA_spot_curve,"",SII_T_onlyVA_spot_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,SII_noVA_curve,"",SII_T_noVA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,SII_curve,"",SII_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,Mortgage_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,Asset_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,LACDT (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,UR5 Expense (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,UR4 Claims (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,UR3 lapse individual life (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,UR3C Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,UR3P Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,UR2C Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,UR2C Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,UR2P Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,UR2P Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,UR1P Mortality (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,UR1LT NL (%),-5.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,UR1LL NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,MR3 Currency (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,Inflation (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,IAS19 curve (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,UFR (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,MR1 - Bucket end year,120.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,MR1 - Bucket start year,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,MR1 Steepening (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,MR1 Interest rate (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,IR5 EU (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,IR3 Amvest (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,IR2 Type II Symmetric Adjuster (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,IR2 Non Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,IR2 Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,EIOPA VA (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,IR1 Sovereign Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,IR1 Mortgage Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,IR1 Corporate Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 -5%,IR1 ABS Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,Model-Parameters,"",2023Q1,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,MortalityShockType,"",SF Shock,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,UR1 scaling,"",Not applicable,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,RiskMargin Lamda Floor (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,RiskMargin Lambda,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,RiskMargin CoC (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,Curve Convergence (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,SII_Curve_EIOPA_SIIReview,"",EIOPA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,HICP_curve,"",HICP_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,SII_onlyVA_forward_curve,"",SII_T_onlyVA_forward_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,SII_onlyVA_spot_curve,"",SII_T_onlyVA_spot_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,SII_noVA_curve,"",SII_T_noVA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,SII_curve,"",SII_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,Mortgage_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,Asset_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,LACDT (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,UR5 Expense (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,UR4 Claims (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,UR3 lapse individual life (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,UR3C Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,UR3P Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,UR2C Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,UR2C Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,UR2P Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,UR2P Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,UR1P Mortality (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,UR1LT NL (%),5.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,UR1LL NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,MR3 Currency (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,Inflation (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,IAS19 curve (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,UFR (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,MR1 - Bucket end year,120.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,MR1 - Bucket start year,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,MR1 Steepening (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,MR1 Interest rate (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,IR5 EU (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,IR3 Amvest (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,IR2 Type II Symmetric Adjuster (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,IR2 Non Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,IR2 Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,EIOPA VA (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,IR1 Sovereign Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,IR1 Mortgage Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,IR1 Corporate Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
UR1 +5%,IR1 ABS Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,Model-Parameters,"",2023Q1,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,MortalityShockType,"",n/a,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,UR1 scaling,"",Not applicable,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,RiskMargin Lamda Floor (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,RiskMargin Lambda,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,RiskMargin CoC (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,Curve Convergence (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,SII_Curve_EIOPA_SIIReview,"",EIOPA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,HICP_curve,"",HICP_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,SII_onlyVA_forward_curve,"",SII_T_onlyVA_forward_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,SII_onlyVA_spot_curve,"",SII_T_onlyVA_spot_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,SII_noVA_curve,"",SII_T_noVA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,SII_curve,"",SII_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,Mortgage_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,Asset_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,LACDT (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,UR5 Expense (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,UR4 Claims (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,UR3 lapse individual life (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,UR3C Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,UR3P Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,UR2C Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,UR2C Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,UR2P Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,UR2P Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,UR1P Mortality (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,UR1LT NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,UR1LL NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,MR3 Currency (%),15.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,Inflation (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,IAS19 curve (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,UFR (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,MR1 - Bucket end year,120.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,MR1 - Bucket start year,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,MR1 Steepening (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,MR1 Interest rate (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,IR5 EU (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,IR3 Amvest (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,IR2 Type II Symmetric Adjuster (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,IR2 Non Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,IR2 Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,EIOPA VA (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,IR1 Sovereign Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,IR1 Mortgage Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,IR1 Corporate Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR3 -15%,IR1 ABS Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR2 +25%,Model-Parameters,"",2023Q1,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR2 +25%,MortalityShockType,"",n/a,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR2 +25%,UR1 scaling,"",Not applicable,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR2 +25%,RiskMargin Lamda Floor (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR2 +25%,RiskMargin Lambda,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR2 +25%,RiskMargin CoC (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR2 +25%,Curve Convergence (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR2 +25%,SII_Curve_EIOPA_SIIReview,"",EIOPA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR2 +25%,HICP_curve,"",HICP_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR2 +25%,SII_onlyVA_forward_curve,"",SII_T_onlyVA_forward_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR2 +25%,SII_onlyVA_spot_curve,"",SII_T_onlyVA_spot_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR2 +25%,SII_noVA_curve,"",SII_T_noVA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR2 +25%,SII_curve,"",SII_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR2 +25%,Mortgage_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR2 +25%,Asset_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
